スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,高橋衛歯科医院(歯科･小児歯科･矯正歯科･歯科口腔外科),,,日本、〒020-0136 岩手県盛岡市北天昌寺町７−１０,10,15,30,5,20,0,月-土 9:00-18:00,,0120-981-418,https://www.mamoru-shika.com/?utm_source=google&utm_medium=maps,4.2,173,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,松尾歯科･おとなこども矯正歯科,,,日本、〒039-1536 青森県三戸郡五戸町愛宕後２６−１４,10,15,30,5,20,0,月-土 9:00-18:00,,0178-62-7055,http://www.matsuo-dc.info/,4.7,149,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,盛岡となん歯科･こども矯正歯科,,,日本、〒020-0831 岩手県盛岡市三本柳７地割13番8号,10,15,30,5,20,0,月-土 9:00-18:00,,019-638-8680,https://tonandc.com/,4.9,262,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,高橋衛歯科医院(歯科･小児歯科･矯正歯科･歯科口腔外科),,,日本、〒020-0136 岩手県盛岡市北天昌寺町７−１０,10,15,30,5,20,0,月-土 9:00-18:00,,0120-981-418,https://www.mamoru-shika.com/?utm_source=google&utm_medium=maps,4.2,173,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,松尾歯科･おとなこども矯正歯科,,,日本、〒039-1536 青森県三戸郡五戸町愛宕後２６−１４,10,15,30,5,20,0,月-土 9:00-18:00,,0178-62-7055,http://www.matsuo-dc.info/,4.7,149,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,盛岡となん歯科･こども矯正歯科,,,日本、〒020-0831 岩手県盛岡市三本柳７地割13番8号,10,15,30,5,20,0,月-土 9:00-18:00,,019-638-8680,https://tonandc.com/,4.9,262,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,高橋衛歯科医院(歯科･小児歯科･矯正歯科･歯科口腔外科),,,日本、〒020-0136 岩手県盛岡市北天昌寺町７−１０,10,15,30,5,20,0,月-土 9:00-18:00,,0120-981-418,https://www.mamoru-shika.com/?utm_source=google&utm_medium=maps,4.2,173,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,仙台リボン歯科・矯正歯科 インプラント,,,日本、〒980-0811 宮城県仙台市青葉区一番町３丁目６−１ 一番町平和ビル 3F,10,15,30,5,20,0,月-土 9:00-18:00,,022-226-8211,https://ribon-shika.jp/sendai/,4.7,463,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,くぼた矯正歯科クリニック,,,日本、〒983-0039 宮城県仙台市宮城野区新田東２丁目１４−６ クランジュールマンション小鶴新田 1F,10,15,30,5,20,0,月-土 9:00-18:00,,022-395-5888,https://kubota5888.com/?utm_source=Google&utm_medium=referral&utm_campaign=lcid_12908639379252172924,5,111,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,仙台青葉矯正歯科クリニック,,,日本、〒980-0811 宮城県仙台市青葉区一番町３丁目１−１８ しまぬきビル ２F,10,15,30,5,20,0,月-土 9:00-18:00,,022-796-0856,https://dd-dentalclinic.jp/lp/ddd/lp01/?ads=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_sendaic-cv_1&utm_source=google&utm_medium=maps&utm_campaign=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_sendaic-cv_1,4.5,168,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,ごとう歯科･矯正歯科クリニック,,,日本、〒990-0047 山形県山形市旅篭町３丁目３−４５,10,15,30,5,20,0,月-土 9:00-18:00,,023-642-1818,https://www.goto-smile.com/,4.3,150,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,南館歯科クリニック・矯正歯科,,,日本、〒990-2461 山形県山形市南館３丁目２１−１,10,15,30,5,20,0,月-土 9:00-18:00,,023-644-0018,https://www.minamidate-dental.com/,4.6,103,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,須賀川みらい歯科クリニック｜須賀川市 郡山市 インプラント 矯正 ホワイトニング,,,日本、〒962-0859 福島県須賀川市塚田１２５,10,15,30,5,20,0,月-土 9:00-18:00,,0248-94-8273,https://www.mdc-s.com/,4.1,322,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,石岡矯正歯科・小児歯科 茨城診療所,,,日本、〒315-0001 茨城県石岡市石岡２丁目6−２８,10,15,30,5,20,0,月-土 9:00-18:00,,0299-56-6480,http://www.ishiokadental.com/,4.9,370,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,つくばリボン歯科・矯正歯科 インプラント,,,日本、〒305-0033 茨城県つくば市東新井15−４ 関友つくばビル 1F,10,15,30,5,20,0,月-土 9:00-18:00,,029-879-7145,https://ribon-shika.jp/tsukuba/,4.8,410,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,つくばホワイト歯科・矯正歯科,,,日本、〒305-0822 茨城県つくば市苅間１８８５−１,10,15,30,5,20,0,月-土 9:00-18:00,,029-851-4182,http://4182jp.net/,4.4,110,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,つくば松代歯科・口腔外科・矯正歯科・小児歯科,,,日本、〒305-0056 茨城県つくば市松野木９５−４,10,15,30,5,20,0,月-土 9:00-18:00,,029-838-0007,https://www.matsushiroshika.com/,4.5,173,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,イクシーファミリー口腔歯科・小児歯科・矯正歯科,,,日本、〒322-0029 栃木県鹿沼市西茂呂４丁目４１−２,10,15,30,5,20,0,月-土 9:00-18:00,,0289-62-4184,https://ixi.cc/?utm_source=google&utm_medium=map,4.8,551,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,おかもとこどもおとな歯科,,,日本、〒329-1105 栃木県宇都宮市中岡本町金井久保３７１０−６２,10,15,30,5,20,0,月-土 9:00-18:00,,028-612-3901,https://www.okamoto-kodomo.net/?utm_source=Google-Map&utm_medium=MEO-ONE,4.7,106,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,宇都宮矯正歯科,,,日本、〒320-0026 栃木県宇都宮市馬場通り２丁目３−６ 1F,10,15,30,5,20,0,月-土 9:00-18:00,,028-601-7882,https://utsunomiyakyoseishika.com/,4.8,564,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,むらかみ歯科・矯正歯科,,,日本、〒326-0338 栃木県足利市福居町８４９−１,10,15,30,5,20,0,月-土 9:00-18:00,,0284-64-8471,https://www.happysmile-mdc.com/,4.9,221,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,長島歯科・矯正歯科,,,日本、〒371-0844 群馬県前橋市古市町２丁目４−１,10,15,30,5,20,0,月-土 9:00-18:00,,027-253-5658,http://www.nagashima-kyousei.com/?utm_source=Google&utm_medium=map,4.4,144,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,野中歯科・矯正歯科,,,日本、〒371-0013 群馬県前橋市西片貝町１丁目３１１−７,10,15,30,5,20,0,月-土 9:00-18:00,,027-231-3690,https://nonaka-shika.com/?utm_source=google&utm_medium=maps,4.6,111,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,さいたま・こども矯正歯科,,,日本、〒330-0062 埼玉県さいたま市浦和区仲町１丁目１−６ 浦和平和ビル 1階,10,15,30,5,20,0,月-土 9:00-18:00,,048-824-8811,https://www.tabo-shika.com/kodomo/,4.8,338,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,だいご歯科 戸田公園おとなこども歯科・口腔外科・矯正歯科,,,日本、〒335-0023 埼玉県戸田市本町５丁目１３−２６ 江口戸田公園ビル 2F,10,15,30,5,20,0,月-土 9:00-18:00,,048-434-6480,http://www.daigo-dental.com/,4,270,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,LeaLea歯科・矯正歯科クリニック,,,日本、〒340-0816 埼玉県八潮市中央１丁目２９−６,10,15,30,5,20,0,月-土 9:00-18:00,,048-998-7821,https://yashio-haisha.dental/?utm_source=google&utm_medium=my_business&utm_campaign=top,4.7,268,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮駅前矯正歯科クリニック,,,日本、〒330-0854 埼玉県さいたま市大宮区桜木町２丁目1−１ 大宮アルシェ B1F,10,15,30,5,20,0,月-土 9:00-18:00,,048-788-4375,https://dd-dentalclinic.jp/lp/ddd/lp01/?ads=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_omiyac-cv_1&utm_source=google&utm_medium=maps&utm_campaign=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_omiyac-cv_1,4.8,449,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,蕨歯科・矯正歯科,,,日本、〒335-0004 埼玉県蕨市中央３丁目２−１ グレイス柳橋 1F,10,15,30,5,20,0,月-土 9:00-18:00,,048-242-5535,https://www.warabi-dental.net/,4.6,327,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,浦和もちまる歯科・矯正歯科クリニック,,,日本、〒330-0063 埼玉県さいたま市浦和区高砂２丁目６−１０ 柳屋ビル 2F,10,15,30,5,20,0,月-土 9:00-18:00,,048-824-1182,https://www.mochimaru-shika.com/,4.4,343,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮歯科・矯正歯科,,,日本、〒330-0846 埼玉県さいたま市大宮区大門町２丁目118番地 大宮門街 4階,10,15,30,5,20,0,月-土 9:00-18:00,,048-778-7768,https://omiyashika-kyouseishika.com/,4.7,565,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮SHIN矯正歯科,,,日本、〒330-0854 埼玉県さいたま市大宮区桜木町１丁目1−１２ NYビル 3F,10,15,30,5,20,0,月-土 9:00-18:00,,048-778-7688,https://shin-ortho.com/?utm_source=google&utm_medium=map,4.6,276,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,川口リボンシティ歯科・矯正歯科 インプラント,,,日本、〒332-0033 埼玉県川口市並木元町１−６５ リボンシティコミュニティー 1階,10,15,30,5,20,0,月-土 9:00-18:00,,048-241-5566,https://ribon-shika.jp/kawaguchi/,4.6,362,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,武蔵浦和歯科・矯正歯科,,,"日本、〒336-0027 埼玉県さいたま市南区沼影１丁目８−１８ ザ・マーケットプレイス武蔵浦和, ４F",10,15,30,5,20,0,月-土 9:00-18:00,,048-753-9800,https://musashi-urawa-dental.com/,4.6,171,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
