スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
55,戸村矯正歯科クリニック,,,日本、〒640-8211 和歌山県和歌山市西布経丁１丁目１ ル・シェール,10,0,30,5,10,0,月-土 9:00-18:00,,073-424-1148,http://www.tomura-ortho.com/,4.9,8,"establishment,point_of_interest,store",2,,30,https://maps.google.com/?cid=
55,太田矯正歯科クリニック,,,日本、〒640-8033 和歌山県和歌山市本町２丁目２７,0,0,30,5,20,0,月-土 9:00-18:00,,073-426-1182,http://www.ota-ortho.com/,3.6,19,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,ふじはら矯正歯科・小児歯科医院,,,日本、〒649-6248 和歌山県岩出市中黒５３４−８,0,0,30,5,20,0,月-土 9:00-18:00,,0736-60-4812,http://www.dental-ortho.com/,3.6,15,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
50,やまじ歯科医院,,,日本、〒639-0251 奈良県香芝市逢坂１丁目４７７,10,15,0,5,20,0,月-土 9:00-18:00,,0745-78-6227,https://www.yamaji-dental.net/,4.8,124,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,冨森歯科医院,,,日本、〒630-8273 奈良県奈良市押上町２０−２,10,15,0,5,20,0,月-土 9:00-18:00,,0742-22-3332,http://www.tomimori-shika.net/,4.6,128,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,医療法人とくつファミリー歯科クリニック,,,日本、〒640-8345 和歌山県和歌山市新在家１６３−９,10,15,0,5,20,0,月-土 9:00-18:00,,073-472-1322,https://www.tokutsu-family-dental-clinic.com/,4.9,193,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,クレア歯科クリニック,,,日本、〒640-8442 和歌山県和歌山市平井１０８−７,10,15,0,5,20,0,月-土 9:00-18:00,,073-456-0007,https://crea.dental/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,4.3,167,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,つつみ歯科医院歯科一般 こども歯科,,,日本、〒640-8433 和歌山県和歌山市中野３１−１,0,5,30,5,10,0,月-土 9:00-18:00,,073-456-2222,http://www.tsutsumi-shika.net/,3.6,34,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,辻岡歯科医院,,,日本、〒640-8319 和歌山県和歌山市手平５丁目１−１７,10,15,0,5,20,0,月-土 9:00-18:00,,073-436-5377,https://www.tsujioka-shika.com/,4,213,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,やまにし矯正歯科,,,日本、〒641-0052 和歌山県和歌山市東高松２丁目１−２３,0,0,30,5,15,0,月-土 9:00-18:00,,073-423-4618,http://www.hanarabikirei.com/,3.7,3,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
50,山根歯科医院,,,日本、〒680-0011 鳥取県鳥取市東町３丁目258‐1,10,15,0,5,20,0,月-土 9:00-18:00,,0857-38-2118,https://www.yamane-shika.jp/,4.7,205,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,あべ小児歯科,,,日本、〒683-0804 鳥取県米子市米原２丁目３−20-2F,0,0,30,5,15,0,月-土 9:00-18:00,,0859-35-8640,http://www.abe-dental-clinic.com/,3.8,13,"dentist,doctor,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
45,しみず矯正歯科クリニック,,,日本、〒631-0805 奈良県奈良市右京１丁目４−２,0,0,30,5,10,0,月-土 9:00-18:00,,0742-70-3111,http://www.shimizu-hanarabi.jp/,3.8,15,"dentist,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
45,かつらぎ歯科医院,,,日本、〒639-0215 奈良県北葛城郡上牧町葛城台１丁目２−３,10,10,0,5,20,0,月-土 9:00-18:00,,0745-71-8288,https://www.briller.net/,4.4,91,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,沖殿歯科医院,,,日本、〒640-8220 和歌山県和歌山市下町１８,10,10,0,5,20,0,月-土 9:00-18:00,,073-432-4669,https://okidonodc.com/,4.8,70,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,オリーブ歯科 インビザライン,,,日本、〒649-6531 和歌山県紀の川市粉河８３７−２ 予防歯科 歯医者 痛くない 矯正歯科 虫歯治療 入れ歯 歯周病 小児歯科 小児矯正 マウスピース矯正 インビザライン,10,10,0,5,20,0,月-土 9:00-18:00,,0736-73-6369,https://www.olive-shika.jp/,4.5,73,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,ホワイトエッセンス加盟院（イオンモール和歌山）,,,日本、〒640-8451 和歌山県和歌山市ふじと台２３ イオンモール和歌山 2F ホワイトエッセンスわかやま歯科 内,10,10,0,5,20,0,月-土 9:00-18:00,,0120-708-846,https://www.whiteessence.com/clinic/wakayama/135/?utm_source=googlemybusiness&utm_medium=google&utm_campaign=maps_135,4.7,99,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
40,かわさきデンタルクリニック,,,日本、〒640-8454 和歌山県和歌山市ふじと台６ エスタシオン 403,10,5,0,5,20,0,月-土 9:00-18:00,,073-488-5489,https://www.kawasakidentalclinic.com/,4.4,30,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,マルヤマ歯科,,,日本、〒640-8287 和歌山県和歌山市築港１丁目１６−３,10,5,0,5,15,0,月-土 9:00-18:00,,073-433-0648,https://www.maruyama-dental.info/,4.9,31,"dentist,doctor,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
35,医療法人たんぽぽ会歯科 和歌山院,,,日本、〒649-6311 和歌山県和歌山市川辺２２０ イズミヤスーパーセンタ 紀伊川辺店敷地内,0,15,0,5,15,0,月-土 9:00-18:00,,073-464-0051,https://site.locaop.jp/mjP93?_src=gbp,1.9,103,"dentist,doctor,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
35,みなみで歯科クリニック,,,日本、〒640-8255 和歌山県和歌山市舟津町３丁目１６−３,10,0,0,5,20,0,月-土 9:00-18:00,,073-488-4618,http://minamide-dc.com/,4.5,12,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,もり歯科クリニック,,,日本、〒640-8453 和歌山県和歌山市木ノ本５５５−７,10,0,0,5,20,0,月-土 9:00-18:00,,073-455-7020,https://morishikaclinic.com/,5,10,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,こうざき西歯科クリニック,,,日本、〒640-8314 和歌山県和歌山市神前１０５−１,0,10,0,5,20,0,月-土 9:00-18:00,,073-475-6480,http://nishi-dent.com/,3.6,83,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,公園前中山歯科,,,日本、〒640-8154 和歌山県和歌山市六番丁43番地 ハピネス六番丁ビル 3F,10,0,0,5,20,0,月-土 9:00-18:00,,073-427-6234,http://nakayamashika.jp/,4.3,18,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,大覚寺クリニック,,,日本、〒680-0864 鳥取県鳥取市吉成２０６−１,10,0,0,5,20,0,月-土 9:00-18:00,,0857-54-1818,https://www.daikakuji-dental.com/?utm_source=google&utm_medium=maps,4.6,8,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,デンタルケアステーション高田馬場歯科,,,日本、〒169-0075 東京都新宿区高田馬場４丁目３−１２ 2F 歯医者 クリニック インプラント 矯正歯科 口腔外科 小児歯科 バリアフリー 駅近,0,10,0,5,20,0,月-土 9:00-18:00,,03-3368-8888,http://takadanobaba-dc.com/,2.9,57,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,目白デンタルクリニック,,,日本、〒161-0033 東京都新宿区下落合３丁目１８−２ 嬉野ビル 1F,10,5,0,5,15,0,月-土 9:00-18:00,,03-6908-1377,https://mejiro-dc.com/,4.2,48,"dentist,doctor,establishment,health,point_of_interest,store",9,,0,https://maps.google.com/?cid=
35,かすやファミリー歯科,,,日本、〒680-0051 鳥取県鳥取市若桜町５０−１,10,0,0,5,20,0,月-土 9:00-18:00,,0857-27-5245,https://tottori-kasuyadc.jp/,4.9,11,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,まちなか歯科クリニック,,,日本、〒680-0824 鳥取県鳥取市行徳１丁目２０１−５,10,0,0,5,20,0,月-土 9:00-18:00,,0857-30-5133,https://www.machinaka-shika.com/,4.7,7,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,みなかた歯科クリニック,,,日本、〒640-8411 和歌山県和歌山市梶取２３９−１,10,0,0,5,15,0,月-土 9:00-18:00,,073-456-3222,https://www.minakata-dc.com/,4.6,11,"dentist,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
30,こじまデンタルクリニック,,,日本、〒640-8377 和歌山県和歌山市新堺丁２−２,0,5,0,5,20,0,月-土 9:00-18:00,,073-433-7775,https://kojima-dent.jp/,3.9,28,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,金尾歯科医院,,,日本、〒640-8343 和歌山県和歌山市吉田５３７,0,5,0,5,20,0,月-土 9:00-18:00,,0120-506-480,https://kanaoshika.com/,2.7,41,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,きのかわ歯科クリニック,,,日本、〒649-6418 和歌山県紀の川市久留壁２１−２,10,5,0,5,10,0,月-土 9:00-18:00,,0736-67-8241,https://kinokawa-dc.com/,4.5,44,"dentist,establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
30,松平・畠 医科歯科クリニック,,,日本、〒640-8135 和歌山県和歌山市鷹匠町１丁目６０,0,5,0,5,20,0,月-土 9:00-18:00,,073-427-8275,https://www.matsuhira-dentalclinic.com/,2.6,43,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,おうちだに谷口歯科クリニック,,,日本、〒680-0044 鳥取県鳥取市御弓町５３−１１,10,0,0,5,15,0,月-土 9:00-18:00,,0857-54-1862,https://www.ouchidani-taniguchi-dc.com/,5,8,"dentist,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
25,かたおか歯科クリニック,,,日本、〒640-8341 和歌山県和歌山市黒田１００−６,10,0,0,5,10,0,月-土 9:00-18:00,,090-9555-8293,https://www.kataoka-shikaclinic.com/,5,1,"establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
20,アリス歯科クリニック,,,日本、〒640-8303 和歌山県和歌山市鳴神７５５−１,0,0,0,5,15,0,月-土 9:00-18:00,,073-473-6340,https://alice-shika.com/,3.8,16,"dentist,doctor,establishment,health,point_of_interest",9,,0,https://maps.google.com/?cid=
20,小谷歯科医院,,,日本、〒649-6332 和歌山県和歌山市宇田森１８−４,10,0,0,0,10,0,月-土 9:00-18:00,,073-462-2334,,4.8,9,"dentist,establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
20,小畑歯科医院,,,日本、〒640-8425 和歌山県和歌山市松江北７丁目５−１,10,0,0,0,10,0,月-土 9:00-18:00,,073-455-7977,,4.7,13,"dentist,establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
15,おぐり歯科クリニック,,,日本、〒649-6311 和歌山県和歌山市里９３−１,0,0,0,5,10,0,月-土 9:00-18:00,,073-461-8211,http://www.oguri-dentalclinic.com/,3.4,14,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
