スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
70,こどもGROW オーラルセラピークリニック,,,日本、〒466-0815 愛知県名古屋市昭和区山手通３丁目１０ グランウエスト山手 3F-A,10,5,30,5,20,0,月-土 9:00-18:00,,052-875-8351,https://kidsgrow.jp/,4.8,30,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,いそざき歯科・矯正歯科,,,日本、〒501-0223 岐阜県瑞穂市穂積１３−３,10,0,30,5,20,0,月-土 9:00-18:00,,058-260-6480,https://www.isozaki-dc.com/,5,9,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,えんどう歯科・矯正歯科クリニック,,,日本、〒501-3803 岐阜県関市西本郷通２丁目２−１７,0,10,30,5,20,0,月-土 9:00-18:00,,0575-24-6900,https://www.endo-dc.net/,3.9,56,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,多治見ようへい歯科小児矯正歯科,,,日本、〒507-0065 岐阜県多治見市根本町３丁目８７−１,10,0,30,5,20,0,月-土 9:00-18:00,,0572-27-7077,https://yohei-dental.com/,5,10,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,エンゼル矯正歯科・小児歯科クリニック,,,日本、〒420-0852 静岡県静岡市葵区紺屋町１−３ 岩久本店ビル 3階,10,0,30,5,20,0,月-土 9:00-18:00,,054-221-5811,https://www.angel-ortho.com/,4.3,15,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,近藤矯正歯科医院,,,日本、〒420-0031 静岡県静岡市葵区呉服町２丁目６−１０ レイアップ呉服町ビル 4F,10,0,30,5,20,0,月-土 9:00-18:00,,054-251-5878,https://kondo-ortho.com/,4.8,18,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,静岡磐田矯正歯科,,,日本、〒438-0078 静岡県磐田市中泉２丁目1−２ ANNEX 1F,10,0,30,5,20,0,月-土 9:00-18:00,,0538-31-4158,https://www.ortho-clinic.info/,4.7,15,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,かたやま矯正歯科,,,日本、〒420-0031 静岡県静岡市葵区呉服町２丁目２−１４,10,0,30,5,20,0,月-土 9:00-18:00,,054-221-8818,https://www.hanarabi.biz/?utm_source=google&utm_medium=map,4.3,19,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,かんこども歯科,,,日本、〒444-0801 愛知県岡崎市美合新町１９−２,10,0,30,5,20,0,月-土 9:00-18:00,,0564-73-7733,https://www.kan-kodomo-shika.com/,5,9,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,木の実こども歯科,,,日本、〒470-0165 愛知県愛知郡東郷町清水１丁目２−２,10,0,30,5,20,0,月-土 9:00-18:00,,0561-56-3266,https://kinomi-dental.com/,5,10,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,ひだまりおとなこども歯科,,,日本、〒410-2322 静岡県伊豆の国市吉田１５１−７,0,5,30,5,20,0,月-土 9:00-18:00,,0558-76-4212,http://www.sankeishika.com/,3.8,33,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,わたなべ歯列矯正クリニック,,,日本、〒410-1127 静岡県裾野市平松平松 456-1 1F,10,0,30,5,15,0,月-土 9:00-18:00,,055-993-9350,http://www.watanabe-ortho.jp/,4.8,5,"dentist,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
60,リモーネ矯正歯科,,,日本、〒420-0858 静岡県静岡市葵区伝馬町５−２ アイワビルリモーネ 9F,0,5,30,5,20,0,月-土 9:00-18:00,,054-221-8880,http://limone-net.com/index4/,3.9,21,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,矯正歯科サンクチュアリ,,,日本、〒424-0887 静岡県静岡市清水区谷田１６−１,10,0,30,5,15,0,月-土 9:00-18:00,,054-348-3939,http://www.shizuoka-shika.jp/,5,1,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
60,ハニー矯正歯科,,,日本、〒430-0929 静岡県浜松市中央区中央１丁目３−６ イーストセブン 1階,10,0,30,5,15,0,月-土 9:00-18:00,,053-456-8282,http://honey-ortho.com/,5,2,"dentist,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
55,やまもと歯科矯正歯科クリニック,,,日本、〒502-0911 岐阜県岐阜市北島４丁目６−６,10,0,30,5,10,0,月-土 9:00-18:00,,058-260-8020,http://www.yamamoto-kyosei.com/,4,7,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
55,しみず小児歯科,,,日本、〒422-8067 静岡県静岡市駿河区駿河区南町１８ 静岡県静岡市駿河区南町１８－２ サウスポットガーデン１Ｆ,10,0,30,5,10,0,月-土 9:00-18:00,,054-202-0005,https://shimizu182.webnode.jp/,4.6,9,"establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
55,こども矯正歯科クリニック,,,日本、〒420-0804 静岡県静岡市葵区竜南１丁目１８−２７,0,0,30,5,20,0,月-土 9:00-18:00,,054-248-8759,http://www.ahirunoko.com/html/orthodontic/,3.1,9,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,岩崎矯正歯科クリニック,,,日本、〒422-8067 静岡県静岡市駿河区南町３−１２ スクウェア・エス 1F,10,0,30,5,10,0,月-土 9:00-18:00,,054-287-5633,https://www.iwasaki-orthodontic.com/,4.3,4,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,やいづ原崎矯正歯科,,,日本、〒425-0022 静岡県焼津市本町５丁目６−９ 1階,10,0,30,5,10,0,月-土 9:00-18:00,,054-625-8876,https://yaizu-ortho.com/,4,1,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
55,アップル矯正歯科医院,,,日本、〒421-0106 静岡県静岡市駿河区北丸子２丁目４０−１１,10,0,30,5,10,0,月-土 9:00-18:00,,054-258-1881,https://apple-kyosei.com/,5,2,"dentist,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
50,宮本矯正歯科,,,日本、〒500-8233 岐阜県岐阜市蔵前５丁目１９−４,10,0,30,0,10,0,月-土 9:00-18:00,,058-246-6322,,5,1,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,リーフデンタルクリニック,,,日本、〒422-8063 静岡県静岡市駿河区馬渕３丁目１６−３１,10,15,0,5,20,0,月-土 9:00-18:00,,054-293-7156,http://leaf-dentalclinic.jp/,4.2,131,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,静岡駅前歯科クリニック,,,日本、〒420-0857 静岡県静岡市葵区御幸町６−１１ 5Ｆ,10,15,0,5,20,0,月-土 9:00-18:00,,054-251-8400,https://shizuoka118.com/,4.5,273,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,浅井矯正歯科,,,日本、〒500-8833 岐阜県岐阜市神田町８丁目９−２ 7F,0,0,30,5,10,0,月-土 9:00-18:00,,058-266-1555,https://www.asai-kyousei.com/,3.1,12,"dentist,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
45,あさひ歯科クリニック,,,日本、〒424-0037 静岡県静岡市清水区袖師町１１００−２,10,10,0,5,20,0,月-土 9:00-18:00,,054-367-7000,https://www.asahidentalclinic.com/,4.4,90,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,小嶋デンタルクリニック,,,日本、〒422-8042 静岡県静岡市駿河区石田３丁目１１−３２ 静岡市 歯科 歯医者 インプラント セラミック おすすめ,10,10,0,5,20,0,月-土 9:00-18:00,,054-654-1020,https://ryu-medical.com/,4.2,93,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,セントラル歯科クリニック,,,日本、〒422-8064 静岡県静岡市駿河区新川２丁目１０−３５ 2階,10,10,0,5,20,0,月-土 9:00-18:00,,054-203-7070,https://www.central-shika.jp/,4.5,60,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,いぬい歯科医院,,,日本、〒424-0008 静岡県静岡市清水区押切９３９−１５,10,10,0,5,20,0,月-土 9:00-18:00,,054-625-5100,http://www.inuidental.com/,4.5,53,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,すえのぶクローバー歯科医院,,,日本、〒420-0911 静岡県静岡市葵区瀬名１丁目１４−３,10,10,0,5,20,0,月-土 9:00-18:00,,054-294-8383,http://www.suenobu-smile.com/,4,88,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
40,高良歯科 小児歯科医院,,,日本、〒420-0913 静岡県静岡市葵区瀬名川１丁目２１−１７,0,0,30,0,10,0,月-土 9:00-18:00,,054-655-7400,,3.1,7,"dentist,doctor,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
30,ふじみ歯ならびクリニック,,,日本、〒422-8019 静岡県静岡市駿河区東静岡２丁目５−１ イーダッシュ東静岡 1F,10,0,0,5,15,0,月-土 9:00-18:00,,054-269-5691,https://fujimihanarabi.com/,5,4,"dentist,doctor,establishment,health,point_of_interest",8,,0,https://maps.google.com/?cid=
30,わかお歯科クリニック,,,日本、〒424-0873 静岡県静岡市清水区有東坂３−１,10,0,0,5,15,0,月-土 9:00-18:00,,054-345-1555,http://www.wakao-dent.jp/,5,2,"dentist,doctor,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
30,アヒルの子歯科,,,日本、〒420-0804 静岡県静岡市葵区竜南１丁目１１−３４,0,5,0,5,20,0,月-土 9:00-18:00,,054-246-2222,http://www.ahirunoko.com/,2.2,32,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,森本歯科クリニック,,,日本、〒420-0882 静岡県静岡市葵区安東２丁目７−１３ 森本歯科クリニック,10,0,0,5,15,0,月-土 9:00-18:00,,054-200-3838,https://www.morimoto-dc-shizuoka.com/,5,4,"dentist,establishment,health,point_of_interest",8,,0,https://maps.google.com/?cid=
25,静岡デンタルクリニック,,,日本、〒422-8021 静岡県静岡市駿河区小鹿１丁目２０−１７,10,0,0,5,10,0,月-土 9:00-18:00,,054-286-1110,http://shizuoka.daieikai.or.jp/,5,1,"dentist,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
25,しんかい歯科クリニック,,,日本、〒424-0212 静岡県静岡市清水区八木間町１６６３−５,10,0,0,5,10,0,月-土 9:00-18:00,,054-369-7000,http://www.shinkaishika.jp/,4.5,2,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,ひよこ歯科,,,日本、〒426-0046 静岡県藤枝市高洲７８−２８,10,0,0,0,10,0,月-土 9:00-18:00,,054-637-0001,,4.1,7,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
