スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
55,ふじた矯正歯科,,,日本、〒010-0854 秋田県秋田市手形山崎町４−２２,10,0,30,5,10,0,月-土 9:00-18:00,,018-837-8711,http://www.fujita-oo.com/,5,1,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,よつじ歯科･インプラント矯正歯科クリニック,,,日本、〒016-0871 秋田県能代市昇平岱２４−１,0,0,30,5,20,0,月-土 9:00-18:00,,0185-55-0061,http://yotsujishika.com/,3.6,12,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,わたなべ矯正歯科医院,,,日本、〒992-0045 山形県米沢市中央７丁目５−３−２,10,0,30,5,10,0,月-土 9:00-18:00,,0120-418-715,http://www.wata-ortho.com/,5,2,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,医療法人BLESS さくら歯科医院 仙北市,,,日本、〒014-0372 秋田県仙北市角館町小館２８−１８,10,15,0,5,20,0,月-土 9:00-18:00,,0187-54-2747,https://sakura-oral-health.com/,4.9,122,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,まむろ歯科,,,日本、〒990-0813 山形県山形市桧町３丁目８−8番10,10,15,0,5,20,0,月-土 9:00-18:00,,023-616-4618,https://www.mamuro-dental.com/,4.4,143,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,四葉こども歯科,,,日本、〒990-0031 山形県山形市十日町２丁目１−４２,10,0,30,0,10,0,月-土 9:00-18:00,,023-687-0648,,4.2,5,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,ティーズデンタルオフィス 山形嶋南院,,,日本、〒990-0886 山形県山形市嶋南２丁目１３−１８,10,15,0,5,20,0,月-土 9:00-18:00,,023-674-8390,http://tsdental.jp/?utm_source=gmb&utm_medium=organic&utm_campaign=website,4.5,295,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,いしかわ歯科・矯正歯科,,,日本、〒010-0041 秋田県秋田市広面野添１８１,0,0,30,5,10,0,月-土 9:00-18:00,,018-887-3988,https://ishikawashika-kyouseishika.com/,3.1,10,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
45,大村矯正歯科,,,日本、〒010-0021 秋田県秋田市楢山登町２−３３,0,0,30,5,10,0,月-土 9:00-18:00,,018-837-3148,http://www.oomura-ortho.com/,0,0,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,よこて矯正歯科,,,日本、〒013-0061 秋田県横手市横手町五ノ口33−６,0,0,30,5,10,0,月-土 9:00-18:00,,0182-23-6775,https://yokotekyousei.com/,2.5,2,"dentist,establishment,health,point_of_interest",2,,30,https://maps.google.com/?cid=
45,あきらデンタル・クリニック,,,日本、〒990-0810 山形県山形市馬見ケ崎１丁目２−３,10,10,0,5,20,0,月-土 9:00-18:00,,023-682-6480,https://yamagata-shika.com/,4.5,73,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,タクヤデンタルクリニック 山形嶋北院,,,日本、〒990-0885 山形県山形市嶋北４丁目２−３３,10,10,0,5,20,0,月-土 9:00-18:00,,023-681-4182,https://www.takuya-dental.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website,4.3,86,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,さとみ矯正歯科クリニック,,,日本、〒990-0039 山形県山形市香澄町２丁目９−１９,0,0,30,5,10,0,月-土 9:00-18:00,,023-632-9553,http://www.satomikyosei-shika.jp/,3.2,5,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
45,さいとう矯正歯科,,,日本、〒990-2339 山形県山形市成沢西１丁目５−２９,0,0,30,5,10,0,月-土 9:00-18:00,,023-688-8887,http://www.saito-saito.com/,3.7,3,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
40,鈴木歯科クリニック,,,日本、〒990-2445 山形県山形市南栄町１丁目３−３３,10,5,0,5,20,0,月-土 9:00-18:00,,023-626-1855,http://www.dent-suzuki.com/,4.9,34,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
40,スピカデンタルクリニック,,,日本、〒990-2484 山形県山形市上町３丁目１１−７,10,5,0,5,20,0,月-土 9:00-18:00,,023-674-9981,https://sojukai-dc.com/,4,20,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,大淵歯科医院,,,日本、〒010-0001 秋田県秋田市中通４丁目７−３５ 2F,10,0,0,5,20,0,月-土 9:00-18:00,,018-835-3711,https://ohbuchi-dental.jp/,4.1,8,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,医療法人社団 尚和会 とがし歯科医院,,,日本、〒994-0012 山形県天童市久野本４丁目１４−３０,10,10,0,5,10,0,月-土 9:00-18:00,,023-654-8211,https://www.togashi-dent.jp/,4.1,59,"establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
35,かつき歯科クリニック,,,日本、〒990-0810 山形県山形市馬見ケ崎２丁目１０−１４,10,0,0,5,20,0,月-土 9:00-18:00,,023-676-8412,https://www.katsuki-dc.com/,4.1,19,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,広面さくらい歯科,,,日本、〒010-0041 秋田県秋田市広面昼寝４４−２,0,5,0,5,20,0,月-土 9:00-18:00,,018-874-7772,https://hiroomote-sakurai-shika.jp/,3.7,27,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,かず歯科クリニック,,,日本、〒010-0041 秋田県秋田市広面昼寝２３−２,0,5,0,5,20,0,月-土 9:00-18:00,,018-853-8211,https://kazusikaclinic.jp/,3.6,21,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,伊藤歯科医院,,,日本、〒011-0946 秋田県秋田市土崎港中央１丁目１８−７,10,0,0,5,15,0,月-土 9:00-18:00,,018-845-0607,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/0530131606/?SITE_CODE=google,4.5,18,"dentist,establishment,health,point_of_interest",7,,0,https://maps.google.com/?cid=
30,みはらしの丘デンタルクリニック,,,日本、〒990-2317 山形県山形市みはらしの丘４丁目２−１５,10,0,0,5,15,0,月-土 9:00-18:00,,023-679-5801,https://www.miharashi-dental.com/,4.3,6,"establishment,health,point_of_interest",9,,0,https://maps.google.com/?cid=
30,くつざわ歯科医院,,,日本、〒990-2339 山形県山形市成沢西５丁目５−１５,10,5,0,5,10,0,月-土 9:00-18:00,,023-689-0648,https://www.kutsuzawa-dental.jp/,4.6,20,"dentist,establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
30,やまのうち歯科・口腔外科,,,日本、〒991-0041 山形県寒河江市寒河江鶴田６２−１,10,0,0,5,15,0,月-土 9:00-18:00,,0237-85-1105,https://www.yamanouchi-oral-surgery.com/,5,3,"dentist,doctor,establishment,health,point_of_interest",9,,0,https://maps.google.com/?cid=
25,杉山歯科クリニック,,,日本、〒010-0951 秋田県秋田市山王３丁目５−１５,10,0,0,5,10,0,月-土 9:00-18:00,,018-865-2257,http://www.su-dc.com/,4.4,8,"dentist,establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,寺嶋歯科医院,,,日本、〒990-0022 山形県山形市東山形１丁目１−８,10,0,0,5,10,0,月-土 9:00-18:00,,023-635-1766,http://www.terashima-dental.jp/,5,17,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
25,冨田歯科西高前医院,,,日本、〒990-2493 山形県山形市美畑町４−２９,10,0,0,5,10,0,月-土 9:00-18:00,,023-664-2201,http://tomita-yg-shika.com/,4,8,"establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,まり歯科クリニック,,,日本、〒990-0021 山形県山形市小白川町４丁目２４−１３,10,0,0,5,10,0,月-土 9:00-18:00,,023-665-1182,https://www.mari-shika.com/,4,13,"establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
25,さくら歯科クリニック,,,日本、〒990-0021 山形県山形市小白川町１丁目１６−３３,10,0,0,5,10,0,月-土 9:00-18:00,,023-634-0018,https://itp.ne.jp/info/066544645000000899/,4.3,12,"establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,たちばな歯科クリニック,,,日本、〒990-0831 山形県山形市西田３丁目１１−２３,0,0,0,5,20,0,月-土 9:00-18:00,,023-646-0648,http://www.tachibana-dc.com/,3,7,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
20,おみ歯科クリニック,,,日本、〒010-0972 秋田県秋田市八橋田五郎１丁目２−７,0,0,0,5,15,0,月-土 9:00-18:00,,018-896-0055,https://www.omishika.net/,3.6,14,"establishment,health,point_of_interest",7,,0,https://maps.google.com/?cid=
20,きくち歯科クリニック,,,日本、〒990-2323 山形県山形市桜田東１丁目４−１,10,0,0,0,10,0,月-土 9:00-18:00,,023-624-4611,,5,4,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,こばやし歯科クリニック,,,日本、〒010-1424 秋田県秋田市御野場８丁目７−１,0,0,0,5,10,0,月-土 9:00-18:00,,018-829-2666,https://www.kobayasisika-akita.net/,3.8,5,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,泉南デンタルクリニック,,,日本、〒010-0918 秋田県秋田市泉南１丁目２−２ Ｐｒｉｚｅ Ｂｕｉｌｄｉｎｇ,0,0,0,5,10,0,月-土 9:00-18:00,,018-867-8880,http://izumiminami-dental.com/,3.5,12,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,下北手かねた歯科クリニック,,,日本、〒010-0051 秋田県秋田市下北手松崎家ノ前１８２−３,0,0,0,5,10,0,月-土 9:00-18:00,,018-853-9341,http://www.kaneta-dc.com/,3.3,4,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,北インター歯科クリニック,,,日本、〒010-0802 秋田県秋田市外旭川小谷地４−１,0,0,0,5,10,0,月-土 9:00-18:00,,018-869-8461,https://www.kitaintershika.com/,3.8,4,"dentist,establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
15,ながはしデンタルクリニック,,,日本、〒017-0041 秋田県大館市大田面３９３−１,0,0,0,5,10,0,月-土 9:00-18:00,,0186-59-4901,https://nagahashi-dc.com/,3.1,17,"establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
10,とりき町歯科クリニック,,,日本、〒010-1633 秋田県秋田市新屋鳥木町４−４７,0,0,0,0,10,0,月-土 9:00-18:00,,018-888-8222,,3.3,4,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
10,デンタランドこばやし歯科,,,日本、〒990-2322 山形県山形市桜田南１３−２０ ＤｅｎｔａＬａｎｄこばやし歯科,0,0,0,0,10,0,月-土 9:00-18:00,,023-629-6480,,3.7,3,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
