スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
20,畑歯科医院,,,日本、〒933-0038 富山県高岡市坂下町６０−１,10,0,0,0,10,0,月-土 9:00-18:00,,0766-28-3300,,4.8,5,"dentist,establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
20,ヒロ歯科クリニック,,,日本、〒930-0014 富山県富山市館出町２丁目１−５,10,0,0,0,10,0,月-土 9:00-18:00,,076-424-6480,,4.3,11,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,石黒歯科医院,,,日本、〒939-2251 富山県富山市下大久保１５４２−１,10,0,0,0,10,0,月-土 9:00-18:00,,076-467-3127,,4.8,4,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,野町デンタルクリニック,,,日本、〒921-8031 石川県金沢市野町１丁目１−４３,0,5,0,5,10,0,月-土 9:00-18:00,,076-241-6255,http://nomachi-dental.com/,3.6,26,"dentist,doctor,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
20,シーサイドデンタルクリニック,,,日本、〒920-0277 石川県河北郡内灘町千鳥台４丁目２−１,10,0,0,0,10,0,月-土 9:00-18:00,,076-216-7038,,4.8,10,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,なかはま歯科医院,,,日本、〒921-8175 石川県金沢市山科１丁目１−１１,10,0,0,0,10,0,月-土 9:00-18:00,,076-280-2020,,4.5,11,"establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
20,なかむら歯科クリニック,,,日本、〒924-0037 石川県白山市荒屋柏野町５６２−１,10,0,0,0,10,0,月-土 9:00-18:00,,076-274-4618,,4.7,15,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,しろくま歯科クリニック,,,日本、〒939-8064 富山県富山市赤田５９８,0,0,0,5,10,0,月-土 9:00-18:00,,,https://www.shirokuma-shika.net/,3.8,12,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,かわはら歯科医院,,,日本、〒921-8832 石川県野々市市藤平田１丁目４６６,0,0,0,5,10,0,月-土 9:00-18:00,,076-227-0303,http://kawaharadc.com/,3.9,18,"dentist,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
15,あらもと歯科医院,,,日本、〒921-8812 石川県野々市市扇が丘１０−２９,0,0,0,5,10,0,月-土 9:00-18:00,,076-248-6572,http://www.aramoto-dc.com/,3.7,3,"dentist,establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
