スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
60,宇佐矯正歯科クリニック,,,日本、〒879-0456 大分県宇佐市辛島１６７,10,0,30,5,15,0,月-土 9:00-18:00,,0978-33-3748,https://www.usa-ortho.com/,4.2,10,"dentist,establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
60,わかば小児歯科,,,日本、〒880-0872 宮崎県宮崎市永楽町２０７−１,10,5,30,5,10,0,月-土 9:00-18:00,,0985-27-2003,https://www.wakaba-cdc.com/,5,22,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
60,矯正・小児ひまわり歯科,,,日本、〒880-0952 宮崎県宮崎市大塚台東１丁目３２−９,0,5,30,5,20,0,月-土 9:00-18:00,,0985-48-4182,https://www.himawari-d.com/,3.5,27,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,みやざき歯科こども歯科,,,日本、〒866-0865 熊本県八代市北の丸町１−１２,10,0,30,5,15,0,月-土 9:00-18:00,,0965-33-9812,https://www.miyazakidc-kids.jp/,4.8,6,"dentist,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
55,みどり歯科 おとな こども クリニック,,,日本、〒870-0116 大分県大分市常行129ｰ1,0,5,30,5,15,0,月-土 9:00-18:00,,097-511-2299,http://www.midorishika.jp/,3.9,20,"establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
55,清武おとなこども歯科,,,日本、〒889-1606 宮崎県宮崎市清武町木原４２６−４,10,0,30,5,10,0,月-土 9:00-18:00,,0985-88-1818,https://kiyotake-dc.com/,4.1,7,"establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
55,医療法人初誠会延岡こども歯科・おやこ歯科,,,日本、〒882-0863 宮崎県延岡市緑ケ丘１丁目１−１１,10,0,30,5,10,0,月-土 9:00-18:00,,0982-31-3355,https://www.nobeoka-dc.com/,4.5,11,"dentist,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
50,徳丸歯科医院,,,日本、〒870-1123 大分県大分市寒田１０３６−１,10,15,0,5,20,0,月-土 9:00-18:00,,097-569-0021,https://www.tokumaru-shika.com/?utm_source=Google&utm_medium=map&utm_campaign=gbp,4.8,399,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,おおつる歯科・矯正歯科,,,日本、〒870-0848 大分県大分市賀来北２丁目１０−３４,10,0,30,0,10,0,月-土 9:00-18:00,,097-549-5500,,4,4,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
50,いのうえ小児歯科,,,日本、〒880-0211 宮崎県宮崎市佐土原町下田島１９２７６−９,10,0,30,0,10,0,月-土 9:00-18:00,,0985-30-1188,,4.6,5,"dentist,doctor,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,おおせくじら歯科小児歯科,,,日本、〒880-0045 宮崎県宮崎市大瀬町２３３１−７,10,0,30,0,10,0,月-土 9:00-18:00,,0985-41-3231,,4,3,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,いりえ歯科小児歯科医院,,,日本、〒880-0046 宮崎県宮崎市平和が丘北町７−１,10,0,30,0,10,0,月-土 9:00-18:00,,0985-29-8095,,4,13,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,すぎもと歯科こども歯科,,,日本、〒870-0241 大分県大分市庄境１−１０４,0,0,30,0,15,0,月-土 9:00-18:00,,097-521-3434,,3.5,13,"establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
45,新港イトセ歯科,,,日本、〒874-0923 大分県別府市新港町５−１ シャインリゾート別府 2F,10,15,0,5,15,0,月-土 9:00-18:00,,0977-21-4477,https://www.itoseshika.com/,4.6,114,"dentist,establishment,health,point_of_interest",8,,0,https://maps.google.com/?cid=
45,おぐし矯正歯科クリニック,,,日本、〒870-0035 大分県大分市中央町２丁目５ 大分県大分市中央町2-5-3 セントポルタビル2F,0,0,30,5,10,0,月-土 9:00-18:00,,097-537-1182,https://www.facebook.com/OgushiOrthodonticsOffice/,3.5,8,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,さとう歯科・矯正歯科医院,,,日本、〒870-0117 大分県大分市南２−１,0,0,30,5,10,0,月-土 9:00-18:00,,097-522-3015,http://www.dc-sato.com/,3.6,10,"dentist,doctor,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
45,兼子矯正歯科クリニック,,,日本、〒874-0909 大分県別府市田の湯町１０−２９,0,0,30,5,10,0,月-土 9:00-18:00,,0977-23-8757,http://www.kaneko-kyousei.com/,3.6,5,"dentist,establishment,health,point_of_interest",2,,30,https://maps.google.com/?cid=
45,かまたキッズデンタルパーク,,,日本、〒880-0842 宮崎県宮崎市青葉町１２１−２,0,0,30,5,10,0,月-土 9:00-18:00,,0985-48-8148,http://www.kamata-sika.com/,3.9,9,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
40,大分駅北歯科クリニック,,,日本、〒870-0021 大分県大分市府内町１丁目６−３８ 大分クリニックビル 2F,10,10,0,5,15,0,月-土 9:00-18:00,,0120-541-888,https://wahaha-ooita.jp/?utm_source=google&utm_medium=map&utm_campaign=gbp,4.7,50,"establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
40,しまのうち歯科,,,日本、〒880-0121 宮崎県宮崎市島之内永池９２１２−４１,10,5,0,5,20,0,月-土 9:00-18:00,,0985-66-1274,https://shimanouchishika.blogspot.com/p/blog-page.html,4.8,23,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,さくらの森デンタルケアクリニック,,,日本、〒870-1155 大分県大分市玉沢９６５−１,10,0,0,5,20,0,月-土 9:00-18:00,,097-560-4540,https://www.sakuranomori-dc.net/,4.5,13,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,うえのまち歯科,,,日本、〒870-0832 大分県大分市上野町１−６ プリメーラコート神志那 1F,10,0,0,5,20,0,月-土 9:00-18:00,,097-574-5613,https://www.uenomachi-shika.com/,4.3,18,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,宮崎けやき歯科,,,日本、〒880-0841 宮崎県宮崎市吉村町天神前甲１４２−１ 歯科医院 入れ歯 虫歯治療 セラミック,10,0,0,5,20,0,月-土 9:00-18:00,,0985-82-8820,https://miyazaki-keyakidc.jp/,4.4,19,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,おおしま歯科クリニック,,,日本、〒870-0048 大分県大分市碩田町２丁目２−２７,10,5,0,0,15,0,月-土 9:00-18:00,,097-532-6480,,4.8,24,"dentist,establishment,health,point_of_interest",7,,0,https://maps.google.com/?cid=
30,賀来歯科医院,,,日本、〒870-1132 大分県大分市光吉３６７−３ ＨＩＨビル ２番館,10,0,0,5,15,0,月-土 9:00-18:00,,097-568-0360,https://www.kaku-dc.net/,4.8,10,"dentist,establishment,health,point_of_interest",6,,0,https://maps.google.com/?cid=
30,福原総合デンタルクリニック,,,日本、〒870-0936 大分県大分市岩田町３丁目６−１１,10,5,0,5,10,0,月-土 9:00-18:00,,097-556-4618,http://www.fukuhara-dental.jp/,4.3,26,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
30,スマイルライン歯科,,,日本、〒870-0254 大分県大分市横塚２丁目１４−３５,0,5,0,5,20,0,月-土 9:00-18:00,,097-592-8844,http://www.smile-line.jp/,3.4,37,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,加納歯科｜宮崎市 歯科 当日予約可,,,日本、〒889-1605 宮崎県宮崎市清武町加納甲１９２９−１１ 痛くない 優しい 評判 歯医者 おすすめ 入れ歯 虫歯 当日予約,0,5,0,5,20,0,月-土 9:00-18:00,,0985-84-4883,http://www.kanoudc.jp/,3.1,33,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
25,らいおん歯科,,,日本、〒870-0839 大分県大分市金池南２丁目３−５ らいおんB.L.D 2F,10,0,0,5,10,0,月-土 9:00-18:00,,097-547-7110,http://www.lionshika.com/,4.6,18,"establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
25,いまむら歯科クリニック,,,日本、〒870-0846 大分県大分市花園２丁目１−４４,10,0,0,5,10,0,月-土 9:00-18:00,,097-543-4618,https://www.imamura-shika-oita.com/,4.6,12,"dentist,establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
25,ファミリー歯科,,,日本、〒870-0935 大分県大分市古ケ鶴２丁目３−２３,0,0,0,5,20,0,月-土 9:00-18:00,,097-551-4110,http://www.dental-family.jp/,3.9,7,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
25,スマイル・クリニック,,,日本、〒870-0026 大分県大分市金池町２丁目１ 大分駅前ビル 6F,10,0,0,5,10,0,月-土 9:00-18:00,,097-532-3100,https://www.smileclinic.jp/,5,2,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
25,まつばらデンタルクリニック,,,日本、〒870-0829 大分県大分市椎迫２−１,10,0,0,5,10,0,月-土 9:00-18:00,,097-579-6401,http://matubara-dc.com/,5,4,"dentist,establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
25,木花歯科医院,,,日本、〒889-2151 宮崎県宮崎市熊野９９７９−１,10,5,0,0,10,0,月-土 9:00-18:00,,0985-58-0773,,4.8,24,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
25,いなよし歯科クリニック,,,日本、〒880-0121 宮崎県宮崎市島之内７１９４−２,10,0,0,5,10,0,月-土 9:00-18:00,,0985-71-3400,https://inayoshi-dc.com/,5,7,"dentist,establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,医療法人 松永歯科クリニック,,,日本、〒880-0025 宮崎県宮崎市中津瀬町７,10,0,0,5,10,0,月-土 9:00-18:00,,0985-31-0030,https://www.31-0030.com/,4,10,"dentist,doctor,establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
25,峯田歯科クリニック,,,日本、〒880-0124 宮崎県宮崎市新名爪１０６−１,10,0,0,5,10,0,月-土 9:00-18:00,,0985-36-3618,https://minedadental.com/,5,5,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,みつよしデンタルクリニック,,,日本、〒870-1143 大分県大分市光吉新町3−１,10,0,0,0,10,0,月-土 9:00-18:00,,097-567-7044,,5,4,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
20,佐野歯科,,,日本、〒880-0014 宮崎県宮崎市鶴島１丁目９−１９,0,0,0,5,15,0,月-土 9:00-18:00,,0985-22-4275,https://www.sano-dental-cl.com/,3.3,7,"dentist,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
15,丘の上の歯医者さん,,,日本、〒870-0174 大分県大分市公園通り西２丁目１ パークプレイス大分 3F,0,0,0,5,10,0,月-土 9:00-18:00,,0120-461-873,http://haisha-yoyaku.jp/bun2sdental/detail/index/id/4430136335/?SITE_CODE=google,3.2,9,"dentist,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
