スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
75,医療法人社団心音会こどもの歯科｜祐天寺 歯医者・小児歯科/小児矯正,,,日本、〒153-0052 東京都目黒区祐天寺２丁目１５−１ ＭＫビル 1F 矯正歯科 小児歯科 マウスピース矯正 小児矯正 ホワイトニング,10,10,30,5,20,0,月-土 9:00-18:00,,03-5768-4182,https://kodomonoshika.net/?utm_source=mybusiness,4.6,91,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,ビバ歯科・矯正小児歯科,,,日本、〒273-0002 千葉県船橋市東船橋１丁目３７−１０,10,5,30,5,20,0,月-土 9:00-18:00,,047-421-0118,http://www.viva-dc.com/,4.3,36,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,田中矯正歯科,,,日本、〒272-0033 千葉県市川市市川南１丁目１−１ i-linkタウン ザ・タワーズイースト １F,10,5,30,5,20,0,月-土 9:00-18:00,,047-321-0880,http://www.tanaka-ortho.com/,4.6,35,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,もぎ矯正歯科医院,,,日本、〒272-0021 千葉県市川市八幡３丁目３−２ グランドターミナルタワー本八幡 ４階,10,5,30,5,20,0,月-土 9:00-18:00,,047-711-3046,https://www.mogi-ortho.com/,4.5,48,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,新浦安駅前矯正歯科,,,日本、〒279-0011 千葉県浦安市美浜１丁目９−２ 7階 707,10,15,30,5,10,0,月-土 9:00-18:00,,047-316-0077,https://www.shinurayasu-ortho.com/,4.7,146,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
70,つみき矯正歯科稲毛,,,日本、〒263-0043 千葉県千葉市稲毛区小仲台６丁目１９−２８ 1F,10,5,30,5,20,0,月-土 9:00-18:00,,043-307-9262,https://www.tsumiki-ortho.com/,4.8,39,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,みどり区役所前矯正歯科クリニック,,,日本、〒266-0031 千葉県千葉市緑区おゆみ野３丁目19−４ オーシャンビュー壱番館,10,5,30,5,20,0,月-土 9:00-18:00,,043-293-4987,https://41hanarabi.com/,4.6,49,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,津田沼さりな矯正歯科,,,日本、〒275-0016 千葉県習志野市津田沼１丁目２−８ 1F,10,5,30,5,20,0,月-土 9:00-18:00,,047-411-4687,https://sarina-ortho.com/,5,36,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,こどもの歯医者さん 下北沢,,,日本、〒155-0033 東京都世田谷区代田６丁目６−１ B1F,10,5,30,5,20,0,月-土 9:00-18:00,,03-3485-3792,http://kodomo-haishasan.net/,4.2,29,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,椎名町松本歯科こども歯科,,,日本、〒171-0051 東京都豊島区長崎２丁目１２−２ 永楽堂ビル 1階,10,5,30,5,20,0,月-土 9:00-18:00,,03-5926-7498,https://www.si-namachi-matsumotoshika.com/,4.4,42,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,こどもと女性の歯科クリニック｜ランパセラピー専門,,,日本、〒106-0046 東京都港区元麻布１丁目４−２７−１０１,10,5,30,5,20,0,月-土 9:00-18:00,,03-6435-2281,https://cw-cl.jp/,4.3,24,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,つきしま矯正こども歯科,,,日本、〒104-0052 東京都中央区月島３丁目１３−７,10,5,30,5,20,0,月-土 9:00-18:00,,03-3520-9272,https://t-o-p-dental.com/medical01.html,4.9,40,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,みょうでんキッズデンタル,,,日本、〒272-0111 千葉県市川市妙典４丁目３−３１ グレースコート妙典 1F,10,0,30,5,20,0,月-土 9:00-18:00,,047-712-8417,https://myoden-kidsdental.net/,4.9,8,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,船橋とうごう矯正歯科 市川市【インビザライン/マウスピース矯正歯科】,,,日本、〒273-0035 千葉県船橋市本中山２丁目１８−１ フローラビル 2F 市川/矯正歯科/インビザライン/マウスピース矯正歯科,10,5,30,5,15,0,月-土 9:00-18:00,,047-336-0596,http://www.my-clinic.net/,4.7,27,"dentist,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
65,新浦安こんの矯正歯科医院,,,日本、〒279-0023 千葉県浦安市高洲１丁目１０−２５ 舩山ビル 1F,10,0,30,5,20,0,月-土 9:00-18:00,,047-318-3521,http://www.konno-kyousei.com/,5,6,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,キッズデンタル麹町,,,日本、〒102-0082 東京都千代田区一番町１９ 麹町サニーマンション 1階,10,5,30,5,15,0,月-土 9:00-18:00,,03-6272-6432,https://www.kids-koujimachi.com/,4.9,46,"establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
65,霜降こどもおとな歯科,,,日本、〒114-0024 東京都北区西ケ原１丁目６３−１１ エンゼルビル 101号室,10,0,30,5,20,0,月-土 9:00-18:00,,03-6903-7674,https://shimofuri-kids-dental.com/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,5,6,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,こども歯科,,,日本、〒154-0015 東京都世田谷区桜新町２丁目９−６ ブロッサム桜新町 3F,10,0,30,5,20,0,月-土 9:00-18:00,,03-3706-7070,http://www.shoni-kyosei.com/,4.1,10,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,矯正歯科クリニック新宿駅前歯科,,,日本、〒160-0023 東京都新宿区西新宿１丁目４−２ 1・4・1 ビル 5F,10,0,30,5,20,0,月-土 9:00-18:00,,03-6901-7070,https://mouthpiece-lowcost.com/special/?utm_source=google&utm_medium=maps,4.9,18,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,のざき小児歯科,,,日本、〒164-0003 東京都中野区東中野３丁目１４−１ 地下一階,10,0,30,5,15,0,月-土 9:00-18:00,,03-5937-0990,https://nozaki-kidsteeth.jp/,5,4,"dentist,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
60,キッズデンタル代々木上原,,,日本、〒151-0064 東京都渋谷区上原１丁目３３−１０,10,0,30,5,15,0,月-土 9:00-18:00,,03-6407-0644,https://www.kids-yoyogi.com/,4.3,17,"establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
55,キッズ&ファミリー歯科,,,日本、〒164-0003 東京都中野区東中野３丁目８−１６ 2F,0,0,30,5,20,0,月-土 9:00-18:00,,03-5937-1918,https://www.kf-dc.com/?utm_source=google&utm_medium=maps&utm_campaign=meo,0,0,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
50,本八幡駅前ミツル歯科,,,日本、〒272-0021 千葉県市川市八幡２丁目１６−６ 2F,10,15,0,5,20,0,月-土 9:00-18:00,,047-370-4180,https://crystal-mitsuru.jp/,4.6,403,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,エムズ歯科クリニック東中野,,,日本、〒164-0003 東京都中野区東中野１丁目５０−４ 日進ビル 1F,10,15,0,5,20,0,月-土 9:00-18:00,,03-5338-3737,https://ms-dental.com/higashinakano/,4.1,178,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,Oh my teeth 東京新宿,,,日本、〒160-0022 東京都新宿区新宿３丁目１９−４ MLJ新宿ビル 5階,10,15,0,5,20,0,月-土 9:00-18:00,,03-6273-0633,https://www.oh-my-teeth.com/locations/shinjuku?tags=gmb_shinjuku,4.6,615,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,浦安デンタルクリニック,,,日本、〒279-0004 千葉県浦安市猫実４丁目１９−１５,10,10,0,5,20,0,月-土 9:00-18:00,,047-381-6480,http://www.urayasu-dental.com/,4.2,63,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,みやぎ歯科クリニック上落合,,,日本、〒161-0034 東京都新宿区上落合３丁目１０−１ 宮越マンション 1階,10,10,0,5,20,0,月-土 9:00-18:00,,03-5989-1916,https://www.miyagi-dc.com/,4.3,83,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,東新宿歯科 予防ケアクリニック,,,日本、〒160-0022 東京都新宿区新宿６丁目２９−９,0,10,0,5,20,0,月-土 9:00-18:00,,03-6273-9285,https://hss-ycc.jp/,3.7,51,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
25,のま歯科クリニック,,,日本、〒272-0133 千葉県市川市行徳駅前３丁目１５−１ ル・ファールホリキ,10,0,0,5,10,0,月-土 9:00-18:00,,047-397-2258,https://www.noma-dental.com/,4.6,7,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
15,いろどり歯科,,,日本、〒271-0092 千葉県松戸市松戸１３０７−１,0,0,0,5,10,0,月-土 9:00-18:00,,047-711-9733,https://www.irodori-dentalclinic.com/,3.4,9,"dentist,doctor,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
15,近藤歯科医院,,,日本、〒169-0073 東京都新宿区百人町１丁目１８−８ 1F,0,0,0,5,10,0,月-土 9:00-18:00,,03-3365-5755,http://www.kondo-d.or.jp/,3.8,11,"establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
10,うえの歯科医院,,,日本、〒169-0074 東京都新宿区北新宿４丁目４−４ 朝日プラザ北新宿 １０９,0,0,0,0,10,0,月-土 9:00-18:00,,03-3364-0430,,2.6,5,"dentist,establishment,health,point_of_interest",3,,0,https://maps.google.com/?cid=
