スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,ハローこどもファミリー歯科,,,日本、〒674-0072 兵庫県明石市魚住町長坂寺２８７−３,10,15,30,5,20,0,月-土 9:00-18:00,,050-1722-9248,http://hello-child.com/,4.6,162,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,みかげ小児歯科・矯正歯科クリニック,,,日本、〒658-0048 兵庫県神戸市東灘区御影郡家１丁目３４−９ 御影郡家マンション 1 階,10,15,30,5,20,0,月-土 9:00-18:00,,078-811-7016,http://www.mikage-dc.com/,4.8,672,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,西宮北口歯科小児歯科矯正歯科口腔外科,,,"アクタ西宮 東館, 2階, １-2 北口町 西宮市 兵庫県 663-8035 日本",10,15,30,5,20,0,月-土 9:00-18:00,,0798-65-1971,http://naturalsmile.jp/?utm_source=google&utm_medium=map,4.4,430,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,ママとこどものはいしゃさん三木院,,,日本、〒673-0402 兵庫県三木市加佐１丁目４４,10,15,30,5,20,0,月-土 9:00-18:00,,0794-81-1181,http://www.mamatokodomo-miki.com/,4.8,336,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,豊中Joおとなこども歯科,,,日本、〒560-0013 大阪府豊中市上野東２丁目１１−１７ １０１,10,10,30,5,20,0,月-土 9:00-18:00,,06-6335-7600,https://jo-dental.jp/,5,76,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,きょうばし矯正歯科クリニック,,,日本、〒534-0024 大阪府大阪市都島区東野田町２丁目３−１９ 4F,10,15,30,5,15,0,月-土 9:00-18:00,,06-4801-9055,http://www.kyobashi-kyousei.com/,4.6,181,"beauty_salon,dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
75,渡辺矯正歯科,,,日本、〒542-0074 大阪府大阪市中央区千日前２丁目５−２ 3階,10,10,30,5,20,0,月-土 9:00-18:00,,06-4393-8207,http://www.w-ortho.com/,4.8,56,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,よつば歯科・小児歯科 姫路院,,,日本、〒679-2124 兵庫県姫路市豊富町甲丘３丁目８８,10,10,30,5,20,0,月-土 9:00-18:00,,079-264-1758,https://toyotomi-yotsuba-dc.com/?utm_source=google&utm_medium=maps,4.9,52,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,西宮北口駅前歯科 ママとこどものはいしゃさん,,,日本、〒662-0833 兵庫県西宮市北昭和町２−１９,10,10,30,5,20,0,月-土 9:00-18:00,,0798-31-3580,https://mamatokodomo-nishikita.com/,5,95,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,ななほし歯科おとなこども歯科クリニック,,,日本、〒546-0012 大阪府大阪市東住吉区中野１丁目１５−２０,10,5,30,5,20,0,月-土 9:00-18:00,,06-6776-2556,https://nanahoshidc.com/,5,37,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,悠太こども矯正歯科,,,日本、〒556-0021 大阪府大阪市浪速区幸町２丁目８−１０,10,5,30,5,20,0,月-土 9:00-18:00,,06-6626-9250,https://www.yuta-ortho.com/,4.9,24,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,エリナ大人こども歯科矯正歯科,,,日本、〒530-0022 大阪府大阪市北区浪花町４−２６ Fortunato扇町 1F,10,5,30,5,20,0,月-土 9:00-18:00,,06-6485-4618,https://www.erinaotonakodomodental.com/?utm_medium=organic&utm_source=GMBlisting,4.7,25,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,本多大人こども歯科,,,日本、〒581-0012 大阪府八尾市小阪合町４丁目１−１０ 1階,10,5,30,5,20,0,月-土 9:00-18:00,,072-991-0118,https://honda-otona-kodomo.com/,4.9,34,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,大阪・心斎橋MA矯正歯科,,,日本、〒542-0081 大阪府大阪市中央区南船場３丁目１０−１１ FPG links SHINSAIBASHI7F,10,5,30,5,20,0,月-土 9:00-18:00,,06-6575-7988,https://shinsaibashi-kyousei.com/?utm_source=google&utm_medium=map&utm_campaign=meo,4.3,23,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,はしもと矯正歯科,,,日本、〒536-0008 大阪府大阪市城東区関目３丁目３−１,10,5,30,5,20,0,月-土 9:00-18:00,,06-6935-8770,https://hashimoto-ortho.com/,4.8,37,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,ママとこどものはいしゃさん神戸甲南山手院,,,日本、〒658-0011 兵庫県神戸市東灘区森南町１丁目７−１２ INICIO甲南山手102,10,10,30,5,15,0,月-土 9:00-18:00,,078-412-8241,https://www.mamatokodomo-kobe.com/,4.6,80,"dentist,doctor,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
70,ほしいろ歯科こども歯科クリニック,,,日本、〒661-0024 兵庫県尼崎市三反田町２丁目２０−５,10,5,30,5,20,0,月-土 9:00-18:00,,06-4950-8687,https://hoshiiroshika-kodomoshika.com/,4.9,35,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,河田大人こども歯科クリニック,,,日本、〒674-0095 兵庫県明石市二見町西二見駅前２丁目 １６１番地,10,5,30,5,20,0,月-土 9:00-18:00,,078-944-8241,https://kawatasika.com/,4.5,40,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,なごみ歯科 こども・矯正歯科クリニック,,,日本、〒662-0922 兵庫県西宮市東町１丁目１２−３ コープ西宮南店 3F,10,5,30,5,20,0,月-土 9:00-18:00,,0798-78-3993,http://dental-nagomi.com/,4.6,20,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,小児歯科ふじわら歯科,,,日本、〒546-0032 大阪府大阪市東住吉区東田辺２丁目２６−３,10,0,30,5,20,0,月-土 9:00-18:00,,06-6696-7244,https://www.fujiwara-shika.com/,4.1,16,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,新町こどもファミリー歯科・矯正歯科｜西区 小児歯科 小児矯正,,,日本、〒550-0013 大阪府大阪市西区新町１丁目１４−２１ 1F,10,0,30,5,20,0,月-土 9:00-18:00,,06-6533-0505,https://www.good-kodomo.com/,4.3,18,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,よこやまこども歯科,,,日本、〒663-8024 兵庫県西宮市薬師町１−７２ ロイヤルコートヤード西宮 1階,10,10,30,5,10,0,月-土 9:00-18:00,,0798-67-1182,http://www.yokoyama1182.com/,4.5,74,"dentist,doctor,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
65,斎藤小児歯科,,,日本、〒654-0021 兵庫県神戸市須磨区平田町２丁目３−９ 新板宿ビル 3F,10,0,30,5,20,0,月-土 9:00-18:00,,078-735-0418,https://www.saito-kodomo.com/,5,5,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,宝塚こども歯科,,,日本、〒665-0861 兵庫県宝塚市中山寺１丁目１７−３７,0,5,30,5,20,0,月-土 9:00-18:00,,0797-85-8800,https://www.takarazuka-kodomo.com/,3.9,38,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,おかもとこども矯正歯科クリニック,,,日本、〒662-0867 兵庫県西宮市大社町１０−４５,10,0,30,5,15,0,月-土 9:00-18:00,,0798-61-4018,https://www.kodomo-dental.jp/,4.4,7,"establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
60,医療法人社団 川畑歯科医院 明石駅前歯科クリニック エトワールこども歯科室,,,日本、〒673-0891 兵庫県明石市大明石町１丁目６−１ パピオスあかし 2F,10,5,30,5,10,0,月-土 9:00-18:00,,078-915-2525,https://akashi-sdc.com/child/,4.7,29,"dentist,doctor,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
60,なかつじ矯正・小児歯科,,,日本、〒663-8032 兵庫県西宮市高木西町３−２０,10,0,30,5,15,0,月-土 9:00-18:00,,0798-65-6333,https://www.nakatsuji-ortho-pedodontic.com/,4.3,4,"dentist,doctor,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
55,にじのわ大人こども歯科 そよら長原院,,,日本、〒547-0013 大阪府大阪市平野区長吉長原東２丁目２−３５ そよら長原駅前 2階,10,0,30,5,10,0,月-土 9:00-18:00,,06-6777-2881,https://nizi-dc.com/,5,3,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
55,こどもの歯科ドレミ,,,日本、〒550-0004 大阪府大阪市西区靱本町２丁目５−１ 丸文ビル 4階,10,0,30,5,10,0,月-土 9:00-18:00,,06-6690-8789,https://www.doremi-kodomodc.com/,5,5,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,わたなべ歯科・小児歯科,,,日本、〒651-2135 兵庫県神戸市西区王塚台６丁目６５,10,0,30,5,10,0,月-土 9:00-18:00,,078-925-7168,http://watanabe-sika.com/,4.4,11,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,HANA Intelligence歯科,,,日本、〒541-0044 大阪府大阪市中央区伏見町４丁目２−１４ WAKITA 藤村御堂筋ビル B1F,10,15,0,5,20,0,月-土 9:00-18:00,,06-7712-2033,https://www.hana-intelligence.com/,4.9,325,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,カツベ歯科クリニック,,,日本、〒530-0057 大阪府大阪市北区曾根崎２丁目１２−４ コフレ梅田 3階,10,15,0,5,20,0,月-土 9:00-18:00,,06-6311-1971,https://www.katsube-dc.com/,4.6,522,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,いしだ小児歯科医院,,,日本、〒663-8132 兵庫県西宮市東鳴尾町２丁目１−２３ グラシオ武庫川,10,0,30,0,10,0,月-土 9:00-18:00,,0798-41-8464,,5,3,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,こころ歯科クリニック,,,日本、〒672-8030 兵庫県姫路市飾磨区阿成植木６７８,10,15,0,5,20,0,月-土 9:00-18:00,,079-287-8867,https://cocolo-kodomoshika.com/,4.5,118,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
